"시설번호","대피시설명","지번주소","도로명주소","대피시설 구분","평시활용 유형","대피시설 면적","대피시설 인원수","개방여부","데이터기준일자","제공기관명","제공기관코드","경도","위도","X좌표","Y좌표"
"41","보라매 경남아너스빌 아파트 지하주차장(전동지하)","서울특별시 영등포구 신길동 4780번지","서울특별시 영등포구 여의대방로 25 (신길동)","공공용","주차장","8874","10756","Y","2020-09-18","관리소장","3180000","126.908978","37.494712","191950.809997","543921.084277"
"42","동아에코빌","서울특별시 영등포구 도림동 165번지 1호","서울특별시 영등포구 도림로 365 (도림동 동아에코빌)","공공용","주차장","13415","16261","Y","2020-09-18","관리소장","3180000","126.898684","37.508891","191042.104576","545495.683172"
"43","한라아파트","서울특별시 영등포구 도림동 231번지 1호","서울특별시 영등포구 도신로15라길 5-7 (도림동 한라아파트)","공공용","주차장","5268","6385","Y","2020-09-18","관리소장","3180000","126.897378","37.507864","190926.554552","545381.877906"
"44","영등포푸르지오아파트","서울특별시 영등포구 영등포동 647번지","서울특별시 영등포구 도신로29길 28 (영등포동 영등포푸르지오)","공공용","주차장","60500","73333","Y","2020-09-18","관리사무실","3180000","126.902326","37.511795","191364.484629","545817.669959"
"45","대림동1차한신아파트","서울특별시 영등포구 대림동 887번지 1호","서울특별시 영등포구 디지털로69길 13 (대림동 대림동1차한신아파트)","공공용","주차장","7084","8586","Y","2020-09-18","관리사무소장","3180000","126.903453","37.494472","191462.114049","543894.970283"
"46","대림동현대아파트","서울특별시 영등포구 대림동 946번지 1호","서울특별시 영등포구 시흥대로187길 12 (대림동 대림동현대아파트)","공공용","주차장","6183","7494","Y","2020-09-18","관리사무소장","3180000","126.908187","37.493034","191880.649999","543734.994279"
"47","신길1동 경남아파트","서울특별시 영등포구 신길동 67번지 1호","서울특별시 영등포구 영등포로65길 3 (신길동 신길동경남아파트)","공공용","주차장","12381","15007","Y","2020-09-18","관리소장","3180000","126.918406","37.515047","192786.461715","546177.279728"
"48","신길역 환승통로","서울특별시 영등포구 신길동 41번지 1호","서울특별시 영등포구 영등포로 327 (신길동 신길역)","공공용","지하철역","2371","2874","Y","2020-09-18","역장","3180000","126.917225","37.517001","192682.236986","546394.240254"
"49","삼성아파트112동 지하주차장","서울특별시 영등포구 신길동 4934번지 2호","서울특별시 영등포구 신길로42길 25 112동 1층 (신길동)","공공용","주차장","2382","2887","Y","2020-09-18","삼성아파트112동관리소장","3180000","126.913735","37.507319","192372.760002","545319.924280"
"50","한화꿈에그린아파트주차장","서울특별시 영등포구 신길동 4937번지","서울특별시 영등포구 신길로 119 (신길동 신길뉴타운 한화 꿈에그린)","공공용","주차장","13003","15761","Y","2020-09-18","관리과장","3180000","126.909710","37.503510","192016.410002","544897.554278"
"51","대성유니드아파트 지하주차장","서울특별시 영등포구 신길동 389번지","서울특별시 영등포구 가마산로50길 27 (신길동 신길동 대성 유니드 아파트)","공공용","주차장","3023","3664","Y","2020-09-18","관리소장","3180000","126.902931","37.501645","191416.817755","544691.090184"
"52","삼성래미안아파트 2단지 지하주차장","서울특별시 영등포구 신길동 4934번지 1호","서울특별시 영등포구 신길로42길 35 108동 (신길동)","공공용","주차장","8341.72","10111","Y","2020-09-18","삼성래미안아파트관리소장","3180000","126.914966","37.507594","192481.600495","545350.404094"
"53","한강미디어고등학교","서울특별시 영등포구 양평동4가 315번지 1호","서울특별시 영등포구 선유로55길 22 (양평동4가 한강미디어고등학교)","공공용","기타","1487.61","1800","Y","2020-09-18","교장","3180000","126.897240","37.539291","190918.128116","548869.946244"
"54","건영아파트","서울특별시 영등포구 신길동 364번지","서울특별시 영등포구 도림로 313 (신길동 건영아파트)","공공용","주차장","660.81","793","Y","2020-09-18","관리소장","3180000","126.901419","37.505442","191283.562839","545112.684927"
"55","우성5차아파트","서울특별시 영등포구 신길동 4933번지","서울특별시 영등포구 도신로 100 (신길동 신길우성5차아파트)","공공용","주차장","6577.55","7893","Y","2020-09-18","관리소장","3180000","126.903275","37.506738","191447.816503","545256.398434"
"56","우성1차아파트","서울특별시 영등포구 신길동 365번지","서울특별시 영등포구 도신로 68 (신길동 신길우성아파트)","공공용","주차장","4132.25","5009","Y","2020-09-18","관리소장","3180000","126.899790","37.505762","191139.601430","545148.403972"
"57","정오빌딩","서울특별시 영등포구 신길동 1300번지","서울특별시 영등포구 영등포로 422 (신길동)","공공용","주차장","705","855","Y","2020-09-18","관리소장","3180000","126.924809","37.512392","193352.259997","545882.134287"
"58","대방지하차도","서울특별시 영등포구 신길동 1376번지 1호","서울특별시 영등포구 영등포로 423 (신길동 신양치안센터)","공공용","차도","284.3","344","Y","2020-09-18","남부도로사업소","3180000","126.925181","37.512881","193385.232846","545936.383313"
"59","삼환아파트","서울특별시 영등포구 신길동 897번지 2호","서울특별시 영등포구 여의대방로43나길 25 (신길동 삼환아파트)","공공용","주차장","4657","5535","Y","2020-09-18","관리소장","3180000","126.920789","37.506624","192996.369999","545242.254278"
"60","한성아파트","서울특별시 영등포구 신길동 769번지 1호","서울특별시 영등포구 가마산로 575 (신길동 한성아파트)","공공용","주차장","2281","2764","Y","2020-09-18","관리소장","3180000","126.919574","37.504841","192888.740002","545044.494285"
"61","천록빌딩","서울특별시 영등포구 신길동 1351번지 3호","서울특별시 영등포구 여의대방로61길 2 (신길동 천록빌딩)","공공용","주차장","297","360","Y","2020-09-18","관리부장","3180000","126.926044","37.514358","193461.659761","546100.251260"
"62","현대건설기술교육원","서울특별시 영등포구 대림동 1100번지 1호","서울특별시 영등포구 도림천로19길 12-2 (대림동)","공공용","주차장","1398.35","1692","Y","2020-09-18","총무과장","3180000","126.901183","37.487141","191260.563573","543081.555735"
"63","안국약품빌딩","서울특별시 영등포구 대림동 993번지 75호","서울특별시 영등포구 시흥대로 613 (대림동)","공공용","주차장","1487.61","1803","Y","2020-09-18","관리소장","3180000","126.904611","37.487353","191563.776156","543104.750036"
"64","현대1차아파트","서울특별시 영등포구 대림동 785번지 1호","서울특별시 영등포구 도신로4길 14 (대림동 현대아파트)","공공용","주차장","1583.48","1916","Y","2020-09-18","관리소장","3180000","126.893811","37.501667","190610.397858","544694.440287"
"65","신동아아파트","서울특별시 영등포구 대림동 777번지 1호","서울특별시 영등포구 대림로31길 39 (대림동)","공공용","주차장","3649.6","4416","Y","2020-09-18","관리소장","3180000","126.894786","37.495333","190695.829998","543991.344285"
"66","우성아파트","서울특별시 영등포구 대림동 762번지 1호","서울특별시 영등포구 도림로 187 (대림동)","공공용","주차장","2314.06","2800","Y","2020-09-18","관리소장","3180000","126.900592","37.495566","191209.300005","544016.624282"
"67","현대2차아파트","서울특별시 영등포구 대림동 785번지","서울특별시 영등포구 도신로4길 6 (대림동)","공공용","주차장","4360.35","5276","Y","2020-09-18","관리소장","3180000","126.894248","37.502644","190649.196118","544802.804525"
"68","현대3차아파트","서울특별시 영등포구 대림동 608번지 1호","서울특별시 영등포구 도신로 31 (대림동)","공공용","주차장","10219.46","976","Y","2020-09-18","관리소장","3180000","126.895153","37.506234","190729.600422","545201.204502"
"69","우성4차아파트","서울특별시 영등포구 신길동 102번지 8호","서울특별시 영등포구 영등포로64길 11 (신길동 신길우성아파트)","공공용","주차장","3053","3700","Y","2020-09-18","관리사무실","3180000","126.917357","37.514186","192693.602716","546081.800600"
"70","영등포역사","서울특별시 영등포구 영등포동 618번지 496호","서울특별시 영등포구 경인로 846 (영등포동 영등포 민자역사)","공공용","지하철역","16870","20448","Y","2020-09-18","철도공사역장","3180000","126.907668","37.515628","191837.194018","546242.640843"
"71","영등포역지하도","서울특별시 영등포구 영등포동 618번지 496호","서울특별시 영등포구 경인로 846 (영등포동 영등포 민자역사)","공공용","지하철역","6669.48","8084","Y","2020-09-18","철도공사","3180000","126.907668","37.515669","191837.198496","546247.204643"
"72","대림1동어린이집","서울특별시 영등포구 대림동 899번지 2호","서울특별시 영등포구 디지털로 441 (대림동 구립대림제1동복지관)","공공용","유아원","240.8","292","Y","2020-09-18","원장","3180000","126.905842","37.495462","191673.530519","544004.622245"
"73","문영칸타빌레아파트","서울특별시 영등포구 대림동 1061번지","서울특별시 영등포구 도림천로 391 (대림동 대림동문영칸타빌레아파트)","공공용","주차장","743.81","901","Y","2020-09-18","관리소장","3180000","126.897019","37.489718","190892.640000","543367.954281"
"74","코오롱아파트","서울특별시 영등포구 대림동 607번지 1호","서울특별시 영등포구 도영로 2-5 (대림동)","공공용","주차장","11867.39","240","Y","2020-09-18","관리소장","3180000","126.894325","37.507143","190656.529998","545302.124281"
"75","양평2동 거성아파트 지하주차장 12층","서울특별시 영등포구 양평동3가 90번지 1호","서울특별시 영등포구 선유로43가길 24 (양평동3가 거성파스텔아파트)","공공용","주차장","20088.29","3700","Y","2020-09-18","동대표","3180000","126.892012","37.531459","190455.094060","548001.180146"
